scheme_code,scheme_name,isin_growth,isin_reinvestment,fund_house,category,sub_category,risk_grade
140296,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Direct Plan,INF843K01GI3,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
140295,Edelweiss Europe Dynamic Equity Offshore Fund - Growth Option - Regular Plan,INF843K01GJ1,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
140243,Edelweiss Greater China Equity Off-shore Fund - Direct Plan - Growth Option,INF843K01AU1,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
140242,Edelweiss Greater China Equity Off-shore Fund - Regular Plan - Growth Option,INF843K01138,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
148063,Edelweiss US Technology Equity Fund of Fund- Direct Plan- Growth,INF754K01LB7,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
148064,Edelweiss US Technology Equity Fund of Fund- Regular Plan- Growth,INF754K01LC5,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
140274,Edelweiss US Value Equity Offshore Fund - Direct Plan - Growth Option,INF843K01EC1,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
140273,Edelweiss US Value Equity Offshore Fund - Regular Plan - Growth Option,INF843K01ED9,-,Edelweiss Mutual Fund,Other Scheme,FoF Overseas,Moderate
118551,Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - Growth,INF090I01JR0,-,Franklin Templeton Mutual Fund,Other Scheme,FoF Overseas,Moderate
118550,Franklin U.S. Opportunities Equity Active Fund of Funds - Direct - IDCW,INF090I01JP4,INF090I01JQ2,Franklin Templeton Mutual Fund,Other Scheme,FoF Overseas,Moderate
116633,Franklin U.S. Opportunities Equity Active Fund of Funds - Growth,INF090I01EW1,-,Franklin Templeton Mutual Fund,Other Scheme,FoF Overseas,Moderate
116632,Franklin U.S. Opportunities Equity Active Fund of Funds - IDCW,INF090I01EV3,INF090I01EU5,Franklin Templeton Mutual Fund,Other Scheme,FoF Overseas,Moderate
149180,HDFC Developed World Overseas Equity Passive FOF - Direct Plan - Growth Option,INF179KC1BO4,-,HDFC Mutual Fund,Other Scheme,FoF Overseas,Moderate
149181,HDFC Developed World Overseas Equity Passive FOF - Growth Option,INF179KC1BP1,-,HDFC Mutual Fund,Other Scheme,FoF Overseas,Moderate
127073,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,INF336L01HC7,-,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
127071,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth Direct,INF336L01HF0,-,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
127072,HSBC Asia Pacific IDCW Yield Fund Direct Plan IDCW,INF336L01HG8,INF336L01HH6,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
127070,HSBC Asia Pacific IDCW Yield Fund IDCW,INF336L01HD5,INF336L01HE3,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
120035,HSBC Brazil Fund - Growth Direct,INF336L01BY4,-,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
115117,HSBC Brazil Fund - IDCW,INF336L01172,INF336L01180,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
120036,HSBC Brazil Fund - IDCW Direct Plan,INF336L01BW8,INF336L01BX6,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
115116,HSBC Brazil Fund-Growth,INF336L01164,-,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
120043,HSBC Global Emerging Market Fund - Growth Direct,INF336L01CJ3,-,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
107988,HSBC Global Emerging Markets Fund - Growth,INF336L01446,-,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
107989,HSBC Global Emerging Markets Fund - IDCW,INF336L01438,INF336L01420,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
120044,HSBC Global Emerging Markets Fund - IDCW Direct Plan,INF336L01CH7,INF336L01CI5,HSBC Mutual Fund,Other Scheme,FoF Overseas,Moderate
123654,ICICI Prudential Global Stable Equity Fund (FOF) - Direct - Growth,INF109KA1CE0,-,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
123652,ICICI Prudential Global Stable Equity Fund (FOF) - Direct - IDCW,INF109KA1CG5,INF109KA1CF7,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
123651,ICICI Prudential Global Stable Equity Fund (FOF) - Growth,INF109KA1CB6,-,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
123653,ICICI Prudential Global Stable Equity Fund (FOF) - IDCW,INF109KA1CD2,INF109KA1CC4,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
149455,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan Growth,INF109KC1Z55,-,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
149458,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Direct Plan IDCW,INF109KC1Z63,INF109KC1Z71,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
149456,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - Growth,INF109KC1Z22,-,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
149457,ICICI Prudential Strategic Metal and Energy Equity Fund of Fund - IDCW,INF109KC1Z30,INF109KC1Z48,ICICI Prudential Mutual Fund,Other Scheme,FoF Overseas,Moderate
149961,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Direct Plan - Growth,INF205KA1585,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
149960,Invesco India - Invesco EQQQ Nasdaq-100 ETF Fund of Fund - Regular Plan - Growth,INF205KA1577,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
148614,Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - Growth,INF205KA1270,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
148615,Invesco India - Invesco Global Consumer Trends Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205KA1262,INF205KA1288,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
148613,Invesco India - Invesco Global Consumer Trends Fund of Fund - Regular Plan - Growth,INF205KA1247,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
148612,Invesco India - Invesco Global Consumer Trends Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205KA1239,INF205KA1254,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
129188,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - Growth,INF205K01B49,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
129190,Invesco India - Invesco Global Equity Income Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01B56,INF205K01B64,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
129187,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - Growth,INF205K01B15,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
129189,Invesco India - Invesco Global Equity Income Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01B23,INF205K01B31,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
126353,Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - Growth Option,INF205K01A24,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
126352,Invesco India - Invesco Pan European Equity Fund of Fund - Direct Plan - IDCW (Payout / Reinvestment),INF205K01A32,INF205K01A40,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
126351,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - Growth Option,INF205K01ZZ9,-,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
126350,Invesco India - Invesco Pan European Equity Fund of Fund - Regular Plan - IDCW (Payout / Reinvestment),INF205K01A08,INF205K01A16,Invesco Mutual Fund,Other Scheme,FoF Overseas,Moderate
119779,Kotak Global Emerging Market overseas Equity Omni FOF - Growth - Direct,INF174K01LW4,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
106442,Kotak Global Emerging Market Overseas Equity Omni FOF - Payout of Income Distribution cum capital withdrawal option,INF174K01DX9,INF174K01DW1,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
119778,Kotak Global Emerging Market Overseas Equity Omni FOF - Payout of Income Distribution cum capital withdrawal option - Direct,INF174K01LX2,INF174K01LY0,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
106441,Kotak Global Emerging Market Overseas Equity Omni FOF- Growth,INF174K01DV3,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
149058,Kotak Global Innovation Overseas Equity Omni FOF - Regular Plan -IDCW Option,INF174KA1HE9,INF174KA1HF6,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
149056,Kotak Global Innovation Overseas Equity Omni FOF - Regular Plan-Growth,INF174KA1HD1,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
149060,Kotak Global Innovation Overseas Equity Omni FOF- Direct Plan - IDCW Option,INF174KA1HH2,INF174KA1HI0,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
149059,Kotak Global Innovation Overseas Equity Omni FOF- Direct Plan -Growth,INF174KA1HG4,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
148646,Kotak International REIT Overseas Equity Omni FOF - Direct Plan - Growth,INF174KA1FO2,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
148649,Kotak International REIT Overseas Equity Omni FOF - Direct Plan - Payout of Income Distribution cum capital withdrawal option,INF174KA1FN4,INF174KA1FP9,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
148645,Kotak International REIT Overseas Equity Omni FOF - Regular Plan - Growth,INF174KA1FL8,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
148647,Kotak International REIT Overseas Equity Omni FOF - Regular Plan - Payout of Income Distribution cum capital withdrawal option,INF174KA1FK0,INF174KA1FM6,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
154287,Kotak Quality Overseas Equity Omni FOF - Direct Plan - Growth-,INF174KA1ZI2,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
154288,Kotak Quality Overseas Equity Omni FOF - Direct Plan - IDCW,INF174KA1ZJ0,INF174KA1ZK8,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
154286,Kotak Quality Overseas Equity Omni FOF - Regular Plan - Growth,INF174KA1ZL6,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
154289,Kotak Quality Overseas Equity Omni FOF - Regular Plan - IDCW,INF174KA1ZM4,INF174KA1ZN2,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133832,Kotak US Equity Fund - Direct Plan - Dividend option,INF178L01CM3,INF178L01CN1,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133831,Kotak US Equity Fund - Direct Plan - Growth option,INF178L01CL5,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133830,Kotak US Equity Fund - Standard Plan - Dividend option,INF178L01CJ9,INF178L01CK7,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133833,Kotak US Equity Fund - Standard Plan - Growth option,INF178L01CI1,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
148661,Kotak US Specific Equity Passive FOF - Regular Plan - Growth,INF174KA1FR5,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
148662,Kotak US Specific Equity Passive FOF- Direct Plan - Growth,INF174KA1FQ7,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133814,Kotak World Gold Fund - Standard Plan - Dividend Option,INF178L01145,INF178L01137,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133815,Kotak World Gold Fund - Standard Plan - Growth Option,INF178L01152,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133817,Kotak World Gold Fund- Direct Plan- Dividend Option,INF178L01AM7,INF178L01AN5,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
133816,Kotak World Gold Fund- Direct Plan- Growth Option,INF178L01AO3,-,Kotak Mahindra Mutual Fund,Other Scheme,FoF Overseas,Moderate
149230,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - Growth,INF174V01AY0,-,Mahindra Manulife Mutual Fund,Other Scheme,FoF Overseas,Moderate
149231,Mahindra Manulife Asia Pacific REITs FOF - Direct Plan - IDCW,INF174V01BA8,INF174V01AZ7,Mahindra Manulife Mutual Fund,Other Scheme,FoF Overseas,Moderate
149228,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - Growth,INF174V01AV6,-,Mahindra Manulife Mutual Fund,Other Scheme,FoF Overseas,Moderate
149229,Mahindra Manulife Asia Pacific REITs FOF - Regular Plan - IDCW,INF174V01AX2,INF174V01AW4,Mahindra Manulife Mutual Fund,Other Scheme,FoF Overseas,Moderate
150595,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Direct Plan - Growth,INF769K01IQ9,-,Mirae Asset Mutual Fund,Other Scheme,FoF Overseas,Moderate
150594,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF - Regular Plan - Growth,INF769K01IP1,-,Mirae Asset Mutual Fund,Other Scheme,FoF Overseas,Moderate
150597,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Direct Plan- Growth,INF769K01IS5,-,Mirae Asset Mutual Fund,Other Scheme,FoF Overseas,Moderate
150596,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund - Regular Plan - Growth,INF769K01IR7,-,Mirae Asset Mutual Fund,Other Scheme,FoF Overseas,Moderate
152090,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Direct Plan Growth,INF247L01BT3,-,Motilal Oswal Mutual Fund,Other Scheme,FoF Overseas,Moderate
152091,Motilal Oswal Developed Market Ex US ETFs Fund of Funds Regular Plan Growth,INF247L01BS5,-,Motilal Oswal Mutual Fund,Other Scheme,FoF Overseas,Moderate
149910,Navi NASDAQ100 US Specific Equity Passive FOF- Direct- Growth,INF959L01FZ1,-,Navi Mutual Fund,Other Scheme,FoF Overseas,Moderate
149911,Navi NASDAQ100 US Specific Equity Passive FOF- Regular- Growth,INF959L01GA2,-,Navi Mutual Fund,Other Scheme,FoF Overseas,Moderate
149830,Navi Total Stock Market US Specific Equity Passive FoF- Direct Plan- Growth,INF959L01FV0,-,Navi Mutual Fund,Other Scheme,FoF Overseas,Moderate
149831,Navi Total Stock Market US Specific Equity Passive FoF- Regular Plan- Growth,INF959L01FW8,-,Navi Mutual Fund,Other Scheme,FoF Overseas,Moderate
138456,PGIM India Emerging Markets Equity Fund of Fund - Direct Plan - Growth,INF223J01NL0,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138457,PGIM India Emerging Markets Equity Fund of Fund- Direct Plan - Dividend,INF223J01NJ4,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138454,PGIM India Emerging Markets Equity Fund of Fund- Dividend,INF223J01AW4,INF223J01AX2,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138453,PGIM India Emerging Markets Equity Fund of Fund- Growth,INF223J01AY0,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138525,PGIM India Global Equity Opportunities Fund of Fund - Bonus,INF223J01AV6,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138527,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Dividend,INF223J01NG0,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138528,PGIM India Global Equity Opportunities Fund of Fund- Direct Plan - Growth,INF223J01NF2,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138524,PGIM India Global Equity Opportunities Fund of Fund- Dividend,INF223J01AS2,INF223J01AT0,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
138523,PGIM India Global Equity Opportunities Fund of Fund- Growth,INF223J01AU8,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
149298,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - Growth Option,INF663L01W63,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
149300,PGIM India Global Select Real Estate Securities Fund of Fund - Direct Plan - IDCW Option,INF663L01W71,INF663L01W89,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
149299,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - Growth Option,INF663L01W97,-,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
149301,PGIM India Global Select Real Estate Securities Fund of Fund - Regular Plan - IDCW Option,INF663L01X05,INF663L01X13,PGIM India Mutual Fund,Other Scheme,FoF Overseas,Moderate
148760,SBI US Specific Equity Active FoF - Direct Plan - Growth,INF200KA1U28,-,SBI Mutual Fund,Other Scheme,FoF Overseas,Moderate
148761,SBI US Specific Equity Active FoF- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1U36,INF200KA1U44,SBI Mutual Fund,Other Scheme,FoF Overseas,Moderate
148762,SBI US Specific Equity Active FoF- Regular Plan - Growth,INF200KA1T96,-,SBI Mutual Fund,Other Scheme,FoF Overseas,Moderate
148759,SBI US Specific Equity Active FoF- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1U02,INF200KA1U10,SBI Mutual Fund,Other Scheme,FoF Overseas,Moderate
119602,Sundaram Global Brand Theme-Equity Active FOF - Direct Growth,INF903J01OB6,-,Sundaram Mutual Fund,Other Scheme,FoF Overseas,Moderate
119601,Sundaram Global Brand Theme-Equity Active FOF - Direct IDCW,INF903J01NZ7,INF903J01OA8,Sundaram Mutual Fund,Other Scheme,FoF Overseas,Moderate
106370,Sundaram Global Brand Theme-Equity Active FOF - Regular Growth,INF903J01EX1,-,Sundaram Mutual Fund,Other Scheme,FoF Overseas,Moderate
106369,Sundaram Global Brand Theme-Equity Active FOF - Regular IDCW,INF903J01EY9,INF903J01EZ6,Sundaram Mutual Fund,Other Scheme,FoF Overseas,Moderate
153357,360 ONE Gold ETF,INF579M01BB5,-,360 ONE Mutual Fund,Other Scheme,Gold ETF,Moderate
115127,Aditya Birla Sun Life Gold ETF,INF209KB18D3,-,Aditya Birla Sun Life Mutual Fund,Other Scheme,Gold ETF,Moderate
153826,ANGEL ONE GOLD ETF,INF1J2R01114,-,Angel One Mutual Fund,Other Scheme,Gold ETF,Moderate
113434,Axis Gold ETF,INF846K01W80,-,Axis Mutual Fund,Other Scheme,Gold ETF,Moderate
153930,Bandhan Gold ETF,INF194KB1KJ7,-,Bandhan Mutual Fund,Other Scheme,Gold ETF,Moderate
152231,Baroda BNP Paribas Gold ETF,INF251K01SU9,-,Baroda BNP Paribas Mutual Fund,Other Scheme,Gold ETF,Moderate
153933,Choice Gold ETF,INF2KCX01012,-,Choice Mutual Fund,Other Scheme,Gold ETF,Moderate
151737,DSP Gold ETF,INF740KA1SW3,-,DSP Mutual Fund,Other Scheme,Gold ETF,Moderate
152193,Edelweiss Gold ETF,INF754K01SE6,-,Edelweiss Mutual Fund,Other Scheme,Gold ETF,Moderate
152957,Groww Gold ETF,INF666M01OE7,-,Groww Mutual Fund,Other Scheme,Gold ETF,Moderate
113049,HDFC Gold ETF - Growth Option,INF179KC1981,-,HDFC Mutual Fund,Other Scheme,Gold ETF,Moderate
154294,HSBC Gold ETF,INF336L01RX2,-,HSBC Mutual Fund,Other Scheme,Gold ETF,Moderate
113076,ICICI Prudential Gold ETF,INF109KC1NT3,-,ICICI Prudential Mutual Fund,Other Scheme,Gold ETF,Moderate
112368,Invesco India Gold Exchange Traded Fund,INF205KA1BP1,-,Invesco Mutual Fund,Other Scheme,Gold ETF,Moderate
106193,KOTAK GOLD ETF,INF174KA1HJ8,-,Kotak Mahindra Mutual Fund,Other Scheme,Gold ETF,Moderate
151961,LIC MF Gold Exchange Traded Fund,INF767K01SM1,-,LIC Mutual Fund,Other Scheme,Gold ETF,Moderate
151416,Mirae Asset Gold ETF,INF769K01JP9,-,Mirae Asset Mutual Fund,Other Scheme,Gold ETF,Moderate
153780,Motilal Oswal Gold ETF,INF247L01FY4,-,Motilal Oswal Mutual Fund,Other Scheme,Gold ETF,Moderate
140088,Nippon India ETF Gold BeES,INF204KB17I5,-,Nippon India Mutual Fund,Other Scheme,Gold ETF,Moderate
107693,Quantum Gold Fund,INF082J01408,-,Quantum Mutual Fund,Other Scheme,Gold ETF,Moderate
111954,SBI Gold ETF,INF200KA16D8,-,SBI Mutual Fund,Other Scheme,Gold ETF,Moderate
152284,Tata Gold Exchange Traded Fund,INF277KA1976,-,Tata Mutual Fund,Other Scheme,Gold ETF,Moderate
154092,The Wealth Company Gold ETF,INF2F0001370,-,The Wealth Company Mutual Fund,Other Scheme,Gold ETF,Moderate
153337,Union Gold ETF,INF582M01KS4,-,Union Mutual Fund,Other Scheme,Gold ETF,Moderate
105463,UTI GOLD Exchange Traded Fund,INF789F1AUX7,-,UTI Mutual Fund,Other Scheme,Gold ETF,Moderate
152476,Zerodha Gold ETF,INF0R8F01042,-,Zerodha Mutual Fund,Other Scheme,Gold ETF,Moderate
153735,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund- Regular Growth,INF209KC1605,-,Aditya Birla Sun Life Mutual Fund,Other Scheme,Index Funds,Moderate
153736,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct Growth,INF209KC1589,-,Aditya Birla Sun Life Mutual Fund,Other Scheme,Index Funds,Moderate
153737,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Direct IDCW Payout,INF209KC1597,-,Aditya Birla Sun Life Mutual Fund,Other Scheme,Index Funds,Moderate
153734,Aditya Birla Sun Life BSE 500 Momentum 50 Index Fund-Regular IDCW Payout,INF209KC1654,-,Aditya Birla Sun Life Mutual Fund,Other Scheme,Index Funds,Moderate
153740,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct Growth,INF209KC1613,-,Aditya Birla Sun Life Mutual Fund,Other Scheme,Index Funds,Moderate
153741,Aditya Birla Sun Life BSE 500 Quality 50 Index Fund - Direct IDCW Payout,INF209KC1621,-,Aditya Birla Sun Life Mutual Fund,Other Scheme,Index Funds,Moderate
